sample_id,path_number,map_name,roi_origin_px_i,roi_origin_px_j,source_relative_px_i,source_relative_px_j,ground_truth_file,obstacle_map_file,robot_path_file,num_path_steps
sample_00183,0,demo,,,,,sample_00183_gt.npy,sample_00183_obstacles.npy,sample_00183_path_0.csv,50
sample_00183,1,demo,,,,,sample_00183_gt.npy,sample_00183_obstacles.npy,sample_00183_path_1.csv,50
sample_00183,4,demo,,,,,sample_00183_gt.npy,sample_00183_obstacles.npy,sample_00183_path_4.csv,50
sample_00021,1,demo,,,,,sample_00021_gt.npy,sample_00021_obstacles.npy,sample_00021_path_1.csv,50
sample_00021,2,demo,,,,,sample_00021_gt.npy,sample_00021_obstacles.npy,sample_00021_path_2.csv,50
sample_00122,4,demo,,,,,sample_00122_gt.npy,sample_00122_obstacles.npy,sample_00122_path_4.csv,50
sample_00260,1,demo,,,,,sample_00260_gt.npy,sample_00260_obstacles.npy,sample_00260_path_1.csv,50
sample_00165,3,demo,,,,,sample_00165_gt.npy,sample_00165_obstacles.npy,sample_00165_path_3.csv,50
sample_00141,2,demo,,,,,sample_00141_gt.npy,sample_00141_obstacles.npy,sample_00141_path_2.csv,50
sample_00141,4,demo,,,,,sample_00141_gt.npy,sample_00141_obstacles.npy,sample_00141_path_4.csv,50
sample_00035,1,demo,,,,,sample_00035_gt.npy,sample_00035_obstacles.npy,sample_00035_path_1.csv,50
sample_00181,3,demo,,,,,sample_00181_gt.npy,sample_00181_obstacles.npy,sample_00181_path_3.csv,50
sample_00181,0,demo,,,,,sample_00181_gt.npy,sample_00181_obstacles.npy,sample_00181_path_0.csv,50
sample_00228,0,demo,,,,,sample_00228_gt.npy,sample_00228_obstacles.npy,sample_00228_path_0.csv,50
sample_00261,2,demo,,,,,sample_00261_gt.npy,sample_00261_obstacles.npy,sample_00261_path_2.csv,50
sample_00018,0,demo,,,,,sample_00018_gt.npy,sample_00018_obstacles.npy,sample_00018_path_0.csv,50
sample_00018,2,demo,,,,,sample_00018_gt.npy,sample_00018_obstacles.npy,sample_00018_path_2.csv,50
sample_00018,4,demo,,,,,sample_00018_gt.npy,sample_00018_obstacles.npy,sample_00018_path_4.csv,50
sample_00018,3,demo,,,,,sample_00018_gt.npy,sample_00018_obstacles.npy,sample_00018_path_3.csv,50
sample_00192,1,demo,,,,,sample_00192_gt.npy,sample_00192_obstacles.npy,sample_00192_path_1.csv,50
sample_00120,0,demo,,,,,sample_00120_gt.npy,sample_00120_obstacles.npy,sample_00120_path_0.csv,50
sample_00096,1,demo,,,,,sample_00096_gt.npy,sample_00096_obstacles.npy,sample_00096_path_1.csv,50
sample_00096,3,demo,,,,,sample_00096_gt.npy,sample_00096_obstacles.npy,sample_00096_path_3.csv,50
sample_00096,4,demo,,,,,sample_00096_gt.npy,sample_00096_obstacles.npy,sample_00096_path_4.csv,50
sample_00062,4,demo,,,,,sample_00062_gt.npy,sample_00062_obstacles.npy,sample_00062_path_4.csv,50
sample_00062,1,demo,,,,,sample_00062_gt.npy,sample_00062_obstacles.npy,sample_00062_path_1.csv,50
sample_00062,2,demo,,,,,sample_00062_gt.npy,sample_00062_obstacles.npy,sample_00062_path_2.csv,50
sample_00050,0,demo,,,,,sample_00050_gt.npy,sample_00050_obstacles.npy,sample_00050_path_0.csv,50
sample_00050,1,demo,,,,,sample_00050_gt.npy,sample_00050_obstacles.npy,sample_00050_path_1.csv,50
sample_00159,4,demo,,,,,sample_00159_gt.npy,sample_00159_obstacles.npy,sample_00159_path_4.csv,50
sample_00159,2,demo,,,,,sample_00159_gt.npy,sample_00159_obstacles.npy,sample_00159_path_2.csv,50
sample_00159,1,demo,,,,,sample_00159_gt.npy,sample_00159_obstacles.npy,sample_00159_path_1.csv,50
sample_00275,3,demo,,,,,sample_00275_gt.npy,sample_00275_obstacles.npy,sample_00275_path_3.csv,50
sample_00275,1,demo,,,,,sample_00275_gt.npy,sample_00275_obstacles.npy,sample_00275_path_1.csv,50
sample_00271,2,demo,,,,,sample_00271_gt.npy,sample_00271_obstacles.npy,sample_00271_path_2.csv,50
sample_00049,1,demo,,,,,sample_00049_gt.npy,sample_00049_obstacles.npy,sample_00049_path_1.csv,50
sample_00049,2,demo,,,,,sample_00049_gt.npy,sample_00049_obstacles.npy,sample_00049_path_2.csv,50
sample_00007,0,demo,,,,,sample_00007_gt.npy,sample_00007_obstacles.npy,sample_00007_path_0.csv,50
sample_00321,0,demo,,,,,sample_00321_gt.npy,sample_00321_obstacles.npy,sample_00321_path_0.csv,50
sample_00297,0,demo,,,,,sample_00297_gt.npy,sample_00297_obstacles.npy,sample_00297_path_0.csv,50
sample_00297,4,demo,,,,,sample_00297_gt.npy,sample_00297_obstacles.npy,sample_00297_path_4.csv,50
sample_00101,1,demo,,,,,sample_00101_gt.npy,sample_00101_obstacles.npy,sample_00101_path_1.csv,50
sample_00313,3,demo,,,,,sample_00313_gt.npy,sample_00313_obstacles.npy,sample_00313_path_3.csv,50
sample_00300,0,demo,,,,,sample_00300_gt.npy,sample_00300_obstacles.npy,sample_00300_path_0.csv,50
sample_00300,1,demo,,,,,sample_00300_gt.npy,sample_00300_obstacles.npy,sample_00300_path_1.csv,50
sample_00001,2,demo,,,,,sample_00001_gt.npy,sample_00001_obstacles.npy,sample_00001_path_2.csv,50
sample_00001,4,demo,,,,,sample_00001_gt.npy,sample_00001_obstacles.npy,sample_00001_path_4.csv,50
sample_00111,1,demo,,,,,sample_00111_gt.npy,sample_00111_obstacles.npy,sample_00111_path_1.csv,50
sample_00254,0,demo,,,,,sample_00254_gt.npy,sample_00254_obstacles.npy,sample_00254_path_0.csv,50
sample_00254,4,demo,,,,,sample_00254_gt.npy,sample_00254_obstacles.npy,sample_00254_path_4.csv,50
sample_00061,1,demo,,,,,sample_00061_gt.npy,sample_00061_obstacles.npy,sample_00061_path_1.csv,50
sample_00061,4,demo,,,,,sample_00061_gt.npy,sample_00061_obstacles.npy,sample_00061_path_4.csv,50
sample_00290,2,demo,,,,,sample_00290_gt.npy,sample_00290_obstacles.npy,sample_00290_path_2.csv,50
sample_00040,4,demo,,,,,sample_00040_gt.npy,sample_00040_obstacles.npy,sample_00040_path_4.csv,50
sample_00040,0,demo,,,,,sample_00040_gt.npy,sample_00040_obstacles.npy,sample_00040_path_0.csv,50
sample_00040,1,demo,,,,,sample_00040_gt.npy,sample_00040_obstacles.npy,sample_00040_path_1.csv,50
sample_00276,1,demo,,,,,sample_00276_gt.npy,sample_00276_obstacles.npy,sample_00276_path_1.csv,50
sample_00276,2,demo,,,,,sample_00276_gt.npy,sample_00276_obstacles.npy,sample_00276_path_2.csv,50
sample_00276,4,demo,,,,,sample_00276_gt.npy,sample_00276_obstacles.npy,sample_00276_path_4.csv,50
sample_00237,2,demo,,,,,sample_00237_gt.npy,sample_00237_obstacles.npy,sample_00237_path_2.csv,50
sample_00237,4,demo,,,,,sample_00237_gt.npy,sample_00237_obstacles.npy,sample_00237_path_4.csv,50
sample_00127,1,demo,,,,,sample_00127_gt.npy,sample_00127_obstacles.npy,sample_00127_path_1.csv,50
sample_00127,4,demo,,,,,sample_00127_gt.npy,sample_00127_obstacles.npy,sample_00127_path_4.csv,50
sample_00140,2,demo,,,,,sample_00140_gt.npy,sample_00140_obstacles.npy,sample_00140_path_2.csv,50
sample_00140,4,demo,,,,,sample_00140_gt.npy,sample_00140_obstacles.npy,sample_00140_path_4.csv,50
sample_00140,0,demo,,,,,sample_00140_gt.npy,sample_00140_obstacles.npy,sample_00140_path_0.csv,50
sample_00140,3,demo,,,,,sample_00140_gt.npy,sample_00140_obstacles.npy,sample_00140_path_3.csv,50
sample_00166,3,demo,,,,,sample_00166_gt.npy,sample_00166_obstacles.npy,sample_00166_path_3.csv,50
sample_00294,0,demo,,,,,sample_00294_gt.npy,sample_00294_obstacles.npy,sample_00294_path_0.csv,50
sample_00112,1,demo,,,,,sample_00112_gt.npy,sample_00112_obstacles.npy,sample_00112_path_1.csv,50
sample_00112,3,demo,,,,,sample_00112_gt.npy,sample_00112_obstacles.npy,sample_00112_path_3.csv,50
sample_00112,4,demo,,,,,sample_00112_gt.npy,sample_00112_obstacles.npy,sample_00112_path_4.csv,50
sample_00112,0,demo,,,,,sample_00112_gt.npy,sample_00112_obstacles.npy,sample_00112_path_0.csv,50
sample_00220,3,demo,,,,,sample_00220_gt.npy,sample_00220_obstacles.npy,sample_00220_path_3.csv,50
sample_00220,2,demo,,,,,sample_00220_gt.npy,sample_00220_obstacles.npy,sample_00220_path_2.csv,50
sample_00150,2,demo,,,,,sample_00150_gt.npy,sample_00150_obstacles.npy,sample_00150_path_2.csv,50
sample_00150,1,demo,,,,,sample_00150_gt.npy,sample_00150_obstacles.npy,sample_00150_path_1.csv,50
sample_00150,4,demo,,,,,sample_00150_gt.npy,sample_00150_obstacles.npy,sample_00150_path_4.csv,50
sample_00264,2,demo,,,,,sample_00264_gt.npy,sample_00264_obstacles.npy,sample_00264_path_2.csv,50
sample_00057,1,demo,,,,,sample_00057_gt.npy,sample_00057_obstacles.npy,sample_00057_path_1.csv,50
sample_00310,1,demo,,,,,sample_00310_gt.npy,sample_00310_obstacles.npy,sample_00310_path_1.csv,50
sample_00126,3,demo,,,,,sample_00126_gt.npy,sample_00126_obstacles.npy,sample_00126_path_3.csv,50
sample_00100,1,demo,,,,,sample_00100_gt.npy,sample_00100_obstacles.npy,sample_00100_path_1.csv,50
sample_00277,1,demo,,,,,sample_00277_gt.npy,sample_00277_obstacles.npy,sample_00277_path_1.csv,50
sample_00277,3,demo,,,,,sample_00277_gt.npy,sample_00277_obstacles.npy,sample_00277_path_3.csv,50
sample_00244,0,demo,,,,,sample_00244_gt.npy,sample_00244_obstacles.npy,sample_00244_path_0.csv,50
sample_00203,1,demo,,,,,sample_00203_gt.npy,sample_00203_obstacles.npy,sample_00203_path_1.csv,50
sample_00089,1,demo,,,,,sample_00089_gt.npy,sample_00089_obstacles.npy,sample_00089_path_1.csv,50
sample_00135,3,demo,,,,,sample_00135_gt.npy,sample_00135_obstacles.npy,sample_00135_path_3.csv,50
sample_00135,0,demo,,,,,sample_00135_gt.npy,sample_00135_obstacles.npy,sample_00135_path_0.csv,50
sample_00124,0,demo,,,,,sample_00124_gt.npy,sample_00124_obstacles.npy,sample_00124_path_0.csv,50
sample_00124,3,demo,,,,,sample_00124_gt.npy,sample_00124_obstacles.npy,sample_00124_path_3.csv,50
sample_00060,4,demo,,,,,sample_00060_gt.npy,sample_00060_obstacles.npy,sample_00060_path_4.csv,50
sample_00312,3,demo,,,,,sample_00312_gt.npy,sample_00312_obstacles.npy,sample_00312_path_3.csv,50
sample_00088,0,demo,,,,,sample_00088_gt.npy,sample_00088_obstacles.npy,sample_00088_path_0.csv,50
sample_00088,1,demo,,,,,sample_00088_gt.npy,sample_00088_obstacles.npy,sample_00088_path_1.csv,50
sample_00034,2,demo,,,,,sample_00034_gt.npy,sample_00034_obstacles.npy,sample_00034_path_2.csv,50
sample_00034,0,demo,,,,,sample_00034_gt.npy,sample_00034_obstacles.npy,sample_00034_path_0.csv,50
sample_00191,2,demo,,,,,sample_00191_gt.npy,sample_00191_obstacles.npy,sample_00191_path_2.csv,50
sample_00191,4,demo,,,,,sample_00191_gt.npy,sample_00191_obstacles.npy,sample_00191_path_4.csv,50
sample_00053,3,demo,,,,,sample_00053_gt.npy,sample_00053_obstacles.npy,sample_00053_path_3.csv,50
sample_00194,1,demo,,,,,sample_00194_gt.npy,sample_00194_obstacles.npy,sample_00194_path_1.csv,50
sample_00194,4,demo,,,,,sample_00194_gt.npy,sample_00194_obstacles.npy,sample_00194_path_4.csv,50
sample_00194,0,demo,,,,,sample_00194_gt.npy,sample_00194_obstacles.npy,sample_00194_path_0.csv,50
sample_00194,3,demo,,,,,sample_00194_gt.npy,sample_00194_obstacles.npy,sample_00194_path_3.csv,50
sample_00023,0,demo,,,,,sample_00023_gt.npy,sample_00023_obstacles.npy,sample_00023_path_0.csv,50
sample_00023,2,demo,,,,,sample_00023_gt.npy,sample_00023_obstacles.npy,sample_00023_path_2.csv,50
sample_00023,3,demo,,,,,sample_00023_gt.npy,sample_00023_obstacles.npy,sample_00023_path_3.csv,50
sample_00213,3,demo,,,,,sample_00213_gt.npy,sample_00213_obstacles.npy,sample_00213_path_3.csv,50
sample_00213,0,demo,,,,,sample_00213_gt.npy,sample_00213_obstacles.npy,sample_00213_path_0.csv,50
sample_00263,0,demo,,,,,sample_00263_gt.npy,sample_00263_obstacles.npy,sample_00263_path_0.csv,50
sample_00263,1,demo,,,,,sample_00263_gt.npy,sample_00263_obstacles.npy,sample_00263_path_1.csv,50
sample_00263,4,demo,,,,,sample_00263_gt.npy,sample_00263_obstacles.npy,sample_00263_path_4.csv,50
sample_00263,2,demo,,,,,sample_00263_gt.npy,sample_00263_obstacles.npy,sample_00263_path_2.csv,50
sample_00283,0,demo,,,,,sample_00283_gt.npy,sample_00283_obstacles.npy,sample_00283_path_0.csv,50
sample_00283,4,demo,,,,,sample_00283_gt.npy,sample_00283_obstacles.npy,sample_00283_path_4.csv,50
sample_00283,1,demo,,,,,sample_00283_gt.npy,sample_00283_obstacles.npy,sample_00283_path_1.csv,50
sample_00170,1,demo,,,,,sample_00170_gt.npy,sample_00170_obstacles.npy,sample_00170_path_1.csv,50
sample_00170,4,demo,,,,,sample_00170_gt.npy,sample_00170_obstacles.npy,sample_00170_path_4.csv,50
sample_00170,0,demo,,,,,sample_00170_gt.npy,sample_00170_obstacles.npy,sample_00170_path_0.csv,50
sample_00175,0,demo,,,,,sample_00175_gt.npy,sample_00175_obstacles.npy,sample_00175_path_0.csv,50
sample_00175,1,demo,,,,,sample_00175_gt.npy,sample_00175_obstacles.npy,sample_00175_path_1.csv,50
sample_00157,2,demo,,,,,sample_00157_gt.npy,sample_00157_obstacles.npy,sample_00157_path_2.csv,50
sample_00157,3,demo,,,,,sample_00157_gt.npy,sample_00157_obstacles.npy,sample_00157_path_3.csv,50
sample_00233,0,demo,,,,,sample_00233_gt.npy,sample_00233_obstacles.npy,sample_00233_path_0.csv,50
sample_00233,3,demo,,,,,sample_00233_gt.npy,sample_00233_obstacles.npy,sample_00233_path_3.csv,50
sample_00233,2,demo,,,,,sample_00233_gt.npy,sample_00233_obstacles.npy,sample_00233_path_2.csv,50
sample_00233,4,demo,,,,,sample_00233_gt.npy,sample_00233_obstacles.npy,sample_00233_path_4.csv,50
sample_00285,2,demo,,,,,sample_00285_gt.npy,sample_00285_obstacles.npy,sample_00285_path_2.csv,50
sample_00285,1,demo,,,,,sample_00285_gt.npy,sample_00285_obstacles.npy,sample_00285_path_1.csv,50
sample_00285,0,demo,,,,,sample_00285_gt.npy,sample_00285_obstacles.npy,sample_00285_path_0.csv,50
sample_00285,4,demo,,,,,sample_00285_gt.npy,sample_00285_obstacles.npy,sample_00285_path_4.csv,50
sample_00291,3,demo,,,,,sample_00291_gt.npy,sample_00291_obstacles.npy,sample_00291_path_3.csv,50
sample_00291,1,demo,,,,,sample_00291_gt.npy,sample_00291_obstacles.npy,sample_00291_path_1.csv,50
sample_00291,2,demo,,,,,sample_00291_gt.npy,sample_00291_obstacles.npy,sample_00291_path_2.csv,50
sample_00059,1,demo,,,,,sample_00059_gt.npy,sample_00059_obstacles.npy,sample_00059_path_1.csv,50
sample_00059,4,demo,,,,,sample_00059_gt.npy,sample_00059_obstacles.npy,sample_00059_path_4.csv,50
sample_00059,0,demo,,,,,sample_00059_gt.npy,sample_00059_obstacles.npy,sample_00059_path_0.csv,50
sample_00059,3,demo,,,,,sample_00059_gt.npy,sample_00059_obstacles.npy,sample_00059_path_3.csv,50
sample_00059,2,demo,,,,,sample_00059_gt.npy,sample_00059_obstacles.npy,sample_00059_path_2.csv,50
sample_00258,1,demo,,,,,sample_00258_gt.npy,sample_00258_obstacles.npy,sample_00258_path_1.csv,50
sample_00258,4,demo,,,,,sample_00258_gt.npy,sample_00258_obstacles.npy,sample_00258_path_4.csv,50
sample_00258,0,demo,,,,,sample_00258_gt.npy,sample_00258_obstacles.npy,sample_00258_path_0.csv,50
sample_00224,3,demo,,,,,sample_00224_gt.npy,sample_00224_obstacles.npy,sample_00224_path_3.csv,50
sample_00224,1,demo,,,,,sample_00224_gt.npy,sample_00224_obstacles.npy,sample_00224_path_1.csv,50
sample_00238,0,demo,,,,,sample_00238_gt.npy,sample_00238_obstacles.npy,sample_00238_path_0.csv,50
sample_00238,2,demo,,,,,sample_00238_gt.npy,sample_00238_obstacles.npy,sample_00238_path_2.csv,50
sample_00033,2,demo,,,,,sample_00033_gt.npy,sample_00033_obstacles.npy,sample_00033_path_2.csv,50
sample_00033,1,demo,,,,,sample_00033_gt.npy,sample_00033_obstacles.npy,sample_00033_path_1.csv,50
sample_00144,4,demo,,,,,sample_00144_gt.npy,sample_00144_obstacles.npy,sample_00144_path_4.csv,50
sample_00091,2,demo,,,,,sample_00091_gt.npy,sample_00091_obstacles.npy,sample_00091_path_2.csv,50
sample_00091,0,demo,,,,,sample_00091_gt.npy,sample_00091_obstacles.npy,sample_00091_path_0.csv,50
sample_00091,4,demo,,,,,sample_00091_gt.npy,sample_00091_obstacles.npy,sample_00091_path_4.csv,50
sample_00091,1,demo,,,,,sample_00091_gt.npy,sample_00091_obstacles.npy,sample_00091_path_1.csv,50
sample_00217,3,demo,,,,,sample_00217_gt.npy,sample_00217_obstacles.npy,sample_00217_path_3.csv,50
sample_00217,0,demo,,,,,sample_00217_gt.npy,sample_00217_obstacles.npy,sample_00217_path_0.csv,50
sample_00217,4,demo,,,,,sample_00217_gt.npy,sample_00217_obstacles.npy,sample_00217_path_4.csv,50
sample_00217,1,demo,,,,,sample_00217_gt.npy,sample_00217_obstacles.npy,sample_00217_path_1.csv,50
sample_00212,0,demo,,,,,sample_00212_gt.npy,sample_00212_obstacles.npy,sample_00212_path_0.csv,50
sample_00212,4,demo,,,,,sample_00212_gt.npy,sample_00212_obstacles.npy,sample_00212_path_4.csv,50
sample_00212,1,demo,,,,,sample_00212_gt.npy,sample_00212_obstacles.npy,sample_00212_path_1.csv,50
sample_00212,2,demo,,,,,sample_00212_gt.npy,sample_00212_obstacles.npy,sample_00212_path_2.csv,50
sample_00212,3,demo,,,,,sample_00212_gt.npy,sample_00212_obstacles.npy,sample_00212_path_3.csv,50
sample_00242,2,demo,,,,,sample_00242_gt.npy,sample_00242_obstacles.npy,sample_00242_path_2.csv,50
sample_00242,3,demo,,,,,sample_00242_gt.npy,sample_00242_obstacles.npy,sample_00242_path_3.csv,50
sample_00242,0,demo,,,,,sample_00242_gt.npy,sample_00242_obstacles.npy,sample_00242_path_0.csv,50
sample_00242,1,demo,,,,,sample_00242_gt.npy,sample_00242_obstacles.npy,sample_00242_path_1.csv,50
sample_00239,2,demo,,,,,sample_00239_gt.npy,sample_00239_obstacles.npy,sample_00239_path_2.csv,50
sample_00239,4,demo,,,,,sample_00239_gt.npy,sample_00239_obstacles.npy,sample_00239_path_4.csv,50
sample_00301,0,demo,,,,,sample_00301_gt.npy,sample_00301_obstacles.npy,sample_00301_path_0.csv,50
sample_00301,3,demo,,,,,sample_00301_gt.npy,sample_00301_obstacles.npy,sample_00301_path_3.csv,50
sample_00301,1,demo,,,,,sample_00301_gt.npy,sample_00301_obstacles.npy,sample_00301_path_1.csv,50
sample_00243,0,demo,,,,,sample_00243_gt.npy,sample_00243_obstacles.npy,sample_00243_path_0.csv,50
sample_00243,4,demo,,,,,sample_00243_gt.npy,sample_00243_obstacles.npy,sample_00243_path_4.csv,50
sample_00243,2,demo,,,,,sample_00243_gt.npy,sample_00243_obstacles.npy,sample_00243_path_2.csv,50
sample_00094,0,demo,,,,,sample_00094_gt.npy,sample_00094_obstacles.npy,sample_00094_path_0.csv,50
sample_00094,3,demo,,,,,sample_00094_gt.npy,sample_00094_obstacles.npy,sample_00094_path_3.csv,50
sample_00227,3,demo,,,,,sample_00227_gt.npy,sample_00227_obstacles.npy,sample_00227_path_3.csv,50
sample_00188,3,demo,,,,,sample_00188_gt.npy,sample_00188_obstacles.npy,sample_00188_path_3.csv,50
sample_00284,1,demo,,,,,sample_00284_gt.npy,sample_00284_obstacles.npy,sample_00284_path_1.csv,50
sample_00284,4,demo,,,,,sample_00284_gt.npy,sample_00284_obstacles.npy,sample_00284_path_4.csv,50
sample_00284,0,demo,,,,,sample_00284_gt.npy,sample_00284_obstacles.npy,sample_00284_path_0.csv,50
sample_00068,4,demo,,,,,sample_00068_gt.npy,sample_00068_obstacles.npy,sample_00068_path_4.csv,50
sample_00068,3,demo,,,,,sample_00068_gt.npy,sample_00068_obstacles.npy,sample_00068_path_3.csv,50
sample_00116,2,demo,,,,,sample_00116_gt.npy,sample_00116_obstacles.npy,sample_00116_path_2.csv,50
sample_00279,1,demo,,,,,sample_00279_gt.npy,sample_00279_obstacles.npy,sample_00279_path_1.csv,50
sample_00169,2,demo,,,,,sample_00169_gt.npy,sample_00169_obstacles.npy,sample_00169_path_2.csv,50
sample_00169,3,demo,,,,,sample_00169_gt.npy,sample_00169_obstacles.npy,sample_00169_path_3.csv,50
sample_00136,0,demo,,,,,sample_00136_gt.npy,sample_00136_obstacles.npy,sample_00136_path_0.csv,50
sample_00136,4,demo,,,,,sample_00136_gt.npy,sample_00136_obstacles.npy,sample_00136_path_4.csv,50
sample_00136,2,demo,,,,,sample_00136_gt.npy,sample_00136_obstacles.npy,sample_00136_path_2.csv,50
sample_00136,1,demo,,,,,sample_00136_gt.npy,sample_00136_obstacles.npy,sample_00136_path_1.csv,50
sample_00317,1,demo,,,,,sample_00317_gt.npy,sample_00317_obstacles.npy,sample_00317_path_1.csv,50
sample_00180,3,demo,,,,,sample_00180_gt.npy,sample_00180_obstacles.npy,sample_00180_path_3.csv,50
sample_00180,0,demo,,,,,sample_00180_gt.npy,sample_00180_obstacles.npy,sample_00180_path_0.csv,50
sample_00296,4,demo,,,,,sample_00296_gt.npy,sample_00296_obstacles.npy,sample_00296_path_4.csv,50
sample_00296,3,demo,,,,,sample_00296_gt.npy,sample_00296_obstacles.npy,sample_00296_path_3.csv,50
sample_00128,0,demo,,,,,sample_00128_gt.npy,sample_00128_obstacles.npy,sample_00128_path_0.csv,50
sample_00184,2,demo,,,,,sample_00184_gt.npy,sample_00184_obstacles.npy,sample_00184_path_2.csv,50
sample_00184,0,demo,,,,,sample_00184_gt.npy,sample_00184_obstacles.npy,sample_00184_path_0.csv,50
sample_00056,3,demo,,,,,sample_00056_gt.npy,sample_00056_obstacles.npy,sample_00056_path_3.csv,50
sample_00056,4,demo,,,,,sample_00056_gt.npy,sample_00056_obstacles.npy,sample_00056_path_4.csv,50
sample_00056,2,demo,,,,,sample_00056_gt.npy,sample_00056_obstacles.npy,sample_00056_path_2.csv,50
sample_00030,1,demo,,,,,sample_00030_gt.npy,sample_00030_obstacles.npy,sample_00030_path_1.csv,50
sample_00030,2,demo,,,,,sample_00030_gt.npy,sample_00030_obstacles.npy,sample_00030_path_2.csv,50
sample_00325,2,demo,,,,,sample_00325_gt.npy,sample_00325_obstacles.npy,sample_00325_path_2.csv,50
sample_00325,3,demo,,,,,sample_00325_gt.npy,sample_00325_obstacles.npy,sample_00325_path_3.csv,50
sample_00325,4,demo,,,,,sample_00325_gt.npy,sample_00325_obstacles.npy,sample_00325_path_4.csv,50
sample_00325,0,demo,,,,,sample_00325_gt.npy,sample_00325_obstacles.npy,sample_00325_path_0.csv,50
sample_00004,3,demo,,,,,sample_00004_gt.npy,sample_00004_obstacles.npy,sample_00004_path_3.csv,50
sample_00335,2,demo,,,,,sample_00335_gt.npy,sample_00335_obstacles.npy,sample_00335_path_2.csv,50
sample_00335,0,demo,,,,,sample_00335_gt.npy,sample_00335_obstacles.npy,sample_00335_path_0.csv,50
sample_00109,3,demo,,,,,sample_00109_gt.npy,sample_00109_obstacles.npy,sample_00109_path_3.csv,50
sample_00171,2,demo,,,,,sample_00171_gt.npy,sample_00171_obstacles.npy,sample_00171_path_2.csv,50
sample_00147,1,demo,,,,,sample_00147_gt.npy,sample_00147_obstacles.npy,sample_00147_path_1.csv,50
sample_00147,0,demo,,,,,sample_00147_gt.npy,sample_00147_obstacles.npy,sample_00147_path_0.csv,50
sample_00292,4,demo,,,,,sample_00292_gt.npy,sample_00292_obstacles.npy,sample_00292_path_4.csv,50
sample_00292,0,demo,,,,,sample_00292_gt.npy,sample_00292_obstacles.npy,sample_00292_path_0.csv,50
sample_00282,4,demo,,,,,sample_00282_gt.npy,sample_00282_obstacles.npy,sample_00282_path_4.csv,50
sample_00282,3,demo,,,,,sample_00282_gt.npy,sample_00282_obstacles.npy,sample_00282_path_3.csv,50
sample_00282,1,demo,,,,,sample_00282_gt.npy,sample_00282_obstacles.npy,sample_00282_path_1.csv,50
sample_00282,0,demo,,,,,sample_00282_gt.npy,sample_00282_obstacles.npy,sample_00282_path_0.csv,50
sample_00199,3,demo,,,,,sample_00199_gt.npy,sample_00199_obstacles.npy,sample_00199_path_3.csv,50
sample_00303,2,demo,,,,,sample_00303_gt.npy,sample_00303_obstacles.npy,sample_00303_path_2.csv,50
sample_00303,4,demo,,,,,sample_00303_gt.npy,sample_00303_obstacles.npy,sample_00303_path_4.csv,50
sample_00303,1,demo,,,,,sample_00303_gt.npy,sample_00303_obstacles.npy,sample_00303_path_1.csv,50
sample_00058,1,demo,,,,,sample_00058_gt.npy,sample_00058_obstacles.npy,sample_00058_path_1.csv,50
sample_00342,1,demo,,,,,sample_00342_gt.npy,sample_00342_obstacles.npy,sample_00342_path_1.csv,50
sample_00342,3,demo,,,,,sample_00342_gt.npy,sample_00342_obstacles.npy,sample_00342_path_3.csv,50
sample_00259,2,demo,,,,,sample_00259_gt.npy,sample_00259_obstacles.npy,sample_00259_path_2.csv,50
sample_00259,0,demo,,,,,sample_00259_gt.npy,sample_00259_obstacles.npy,sample_00259_path_0.csv,50
sample_00318,1,demo,,,,,sample_00318_gt.npy,sample_00318_obstacles.npy,sample_00318_path_1.csv,50
sample_00318,3,demo,,,,,sample_00318_gt.npy,sample_00318_obstacles.npy,sample_00318_path_3.csv,50
sample_00253,3,demo,,,,,sample_00253_gt.npy,sample_00253_obstacles.npy,sample_00253_path_3.csv,50
sample_00253,1,demo,,,,,sample_00253_gt.npy,sample_00253_obstacles.npy,sample_00253_path_1.csv,50
sample_00024,0,demo,,,,,sample_00024_gt.npy,sample_00024_obstacles.npy,sample_00024_path_0.csv,50
sample_00024,2,demo,,,,,sample_00024_gt.npy,sample_00024_obstacles.npy,sample_00024_path_2.csv,50
sample_00024,4,demo,,,,,sample_00024_gt.npy,sample_00024_obstacles.npy,sample_00024_path_4.csv,50
sample_00024,1,demo,,,,,sample_00024_gt.npy,sample_00024_obstacles.npy,sample_00024_path_1.csv,50
sample_00012,3,demo,,,,,sample_00012_gt.npy,sample_00012_obstacles.npy,sample_00012_path_3.csv,50
sample_00012,1,demo,,,,,sample_00012_gt.npy,sample_00012_obstacles.npy,sample_00012_path_1.csv,50
sample_00012,0,demo,,,,,sample_00012_gt.npy,sample_00012_obstacles.npy,sample_00012_path_0.csv,50
sample_00012,2,demo,,,,,sample_00012_gt.npy,sample_00012_obstacles.npy,sample_00012_path_2.csv,50
sample_00012,4,demo,,,,,sample_00012_gt.npy,sample_00012_obstacles.npy,sample_00012_path_4.csv,50
sample_00043,3,demo,,,,,sample_00043_gt.npy,sample_00043_obstacles.npy,sample_00043_path_3.csv,50
sample_00043,1,demo,,,,,sample_00043_gt.npy,sample_00043_obstacles.npy,sample_00043_path_1.csv,50
sample_00043,2,demo,,,,,sample_00043_gt.npy,sample_00043_obstacles.npy,sample_00043_path_2.csv,50
sample_00151,0,demo,,,,,sample_00151_gt.npy,sample_00151_obstacles.npy,sample_00151_path_0.csv,50
